t,MV,PV,DV
1.120000000000000000e+02,5.000000000000000000e+01,6.729999999999999716e+01,7.000000000000000000e+01
1.130000000000000000e+02,5.000000000000000000e+01,6.729999999999999716e+01,7.000000000000000000e+01
1.140000000000000000e+02,5.000000000000000000e+01,6.734000000000000341e+01,7.000000000000000000e+01
1.150000000000000000e+02,5.000000000000000000e+01,6.746999999999999886e+01,7.000000000000000000e+01
1.160000000000000000e+02,5.000000000000000000e+01,6.762999999999999545e+01,7.000000000000000000e+01
1.170000000000000000e+02,5.000000000000000000e+01,6.762999999999999545e+01,7.000000000000000000e+01
1.180000000000000000e+02,5.000000000000000000e+01,6.762999999999999545e+01,7.000000000000000000e+01
1.190000000000000000e+02,5.000000000000000000e+01,6.781999999999999318e+01,7.000000000000000000e+01
1.200000000000000000e+02,5.000000000000000000e+01,6.795000000000000284e+01,7.000000000000000000e+01
1.210000000000000000e+02,5.000000000000000000e+01,6.795000000000000284e+01,7.000000000000000000e+01
1.220000000000000000e+02,5.000000000000000000e+01,6.804999999999999716e+01,7.000000000000000000e+01
1.230000000000000000e+02,5.000000000000000000e+01,6.826999999999999602e+01,7.000000000000000000e+01
1.240000000000000000e+02,5.000000000000000000e+01,6.826999999999999602e+01,7.000000000000000000e+01
1.250000000000000000e+02,5.000000000000000000e+01,6.826999999999999602e+01,7.000000000000000000e+01
1.260000000000000000e+02,5.000000000000000000e+01,6.837000000000000455e+01,7.000000000000000000e+01
1.270000000000000000e+02,5.000000000000000000e+01,6.859000000000000341e+01,7.000000000000000000e+01
1.280000000000000000e+02,5.000000000000000000e+01,6.859000000000000341e+01,7.000000000000000000e+01
1.290000000000000000e+02,5.000000000000000000e+01,6.859000000000000341e+01,7.000000000000000000e+01
1.300000000000000000e+02,5.000000000000000000e+01,6.868999999999999773e+01,7.000000000000000000e+01
1.310000000000000000e+02,5.000000000000000000e+01,6.879000000000000625e+01,7.000000000000000000e+01
1.320000000000000000e+02,5.000000000000000000e+01,6.892000000000000171e+01,7.000000000000000000e+01
1.330000000000000000e+02,5.000000000000000000e+01,6.892000000000000171e+01,7.000000000000000000e+01
1.340000000000000000e+02,5.000000000000000000e+01,6.901000000000000512e+01,7.000000000000000000e+01
1.350000000000000000e+02,5.000000000000000000e+01,6.920999999999999375e+01,7.000000000000000000e+01
1.360000000000000000e+02,5.000000000000000000e+01,6.923999999999999488e+01,7.000000000000000000e+01
1.370000000000000000e+02,5.000000000000000000e+01,6.923999999999999488e+01,7.000000000000000000e+01
1.380000000000000000e+02,5.000000000000000000e+01,6.923999999999999488e+01,7.000000000000000000e+01
1.390000000000000000e+02,5.000000000000000000e+01,6.943000000000000682e+01,7.000000000000000000e+01
1.400000000000000000e+02,5.000000000000000000e+01,6.956000000000000227e+01,7.000000000000000000e+01
1.410000000000000000e+02,5.000000000000000000e+01,6.956000000000000227e+01,7.000000000000000000e+01
1.420000000000000000e+02,5.000000000000000000e+01,6.956000000000000227e+01,7.000000000000000000e+01
1.430000000000000000e+02,5.000000000000000000e+01,6.956000000000000227e+01,7.000000000000000000e+01
1.440000000000000000e+02,5.000000000000000000e+01,6.968999999999999773e+01,7.000000000000000000e+01
1.450000000000000000e+02,5.000000000000000000e+01,6.987999999999999545e+01,7.000000000000000000e+01
1.460000000000000000e+02,5.000000000000000000e+01,6.987999999999999545e+01,7.000000000000000000e+01
1.470000000000000000e+02,5.000000000000000000e+01,6.995000000000000284e+01,7.000000000000000000e+01
1.480000000000000000e+02,5.000000000000000000e+01,7.010999999999999943e+01,7.000000000000000000e+01
1.490000000000000000e+02,5.000000000000000000e+01,7.020999999999999375e+01,7.000000000000000000e+01
1.500000000000000000e+02,5.000000000000000000e+01,7.020999999999999375e+01,7.000000000000000000e+01
1.510000000000000000e+02,5.000000000000000000e+01,7.026999999999999602e+01,7.000000000000000000e+01
1.520000000000000000e+02,5.000000000000000000e+01,7.032999999999999829e+01,7.000000000000000000e+01
1.530000000000000000e+02,5.000000000000000000e+01,7.053000000000000114e+01,7.000000000000000000e+01
1.540000000000000000e+02,5.000000000000000000e+01,7.053000000000000114e+01,7.000000000000000000e+01
1.550000000000000000e+02,5.000000000000000000e+01,7.053000000000000114e+01,7.000000000000000000e+01
1.560000000000000000e+02,5.000000000000000000e+01,7.053000000000000114e+01,7.000000000000000000e+01
1.570000000000000000e+02,5.000000000000000000e+01,7.068999999999999773e+01,7.000000000000000000e+01
1.580000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,7.000000000000000000e+01
1.590000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,7.000000000000000000e+01
1.600000000000000000e+02,5.000000000000000000e+01,7.084999999999999432e+01,7.000000000000000000e+01
1.610000000000000000e+02,5.000000000000000000e+01,7.090999999999999659e+01,7.000000000000000000e+01
1.620000000000000000e+02,5.000000000000000000e+01,7.114000000000000057e+01,7.000000000000000000e+01
1.630000000000000000e+02,5.000000000000000000e+01,7.117000000000000171e+01,7.000000000000000000e+01
1.640000000000000000e+02,5.000000000000000000e+01,7.117000000000000171e+01,7.000000000000000000e+01
1.650000000000000000e+02,5.000000000000000000e+01,7.117000000000000171e+01,7.000000000000000000e+01
1.660000000000000000e+02,5.000000000000000000e+01,7.117000000000000171e+01,7.000000000000000000e+01
1.670000000000000000e+02,5.000000000000000000e+01,7.117000000000000171e+01,7.000000000000000000e+01
1.680000000000000000e+02,5.000000000000000000e+01,7.129999999999999716e+01,7.000000000000000000e+01
1.690000000000000000e+02,5.000000000000000000e+01,7.148999999999999488e+01,7.000000000000000000e+01
1.700000000000000000e+02,5.000000000000000000e+01,7.148999999999999488e+01,7.000000000000000000e+01
1.710000000000000000e+02,5.000000000000000000e+01,7.148999999999999488e+01,7.000000000000000000e+01
1.720000000000000000e+02,5.000000000000000000e+01,7.148999999999999488e+01,7.000000000000000000e+01
1.730000000000000000e+02,5.000000000000000000e+01,7.156000000000000227e+01,7.000000000000000000e+01
1.740000000000000000e+02,5.000000000000000000e+01,7.178000000000000114e+01,7.000000000000000000e+01
1.750000000000000000e+02,5.000000000000000000e+01,7.181999999999999318e+01,7.000000000000000000e+01
1.760000000000000000e+02,5.000000000000000000e+01,7.181999999999999318e+01,7.000000000000000000e+01
1.770000000000000000e+02,5.000000000000000000e+01,7.187999999999999545e+01,7.000000000000000000e+01
1.780000000000000000e+02,5.000000000000000000e+01,7.201000000000000512e+01,7.000000000000000000e+01
1.790000000000000000e+02,5.000000000000000000e+01,7.214000000000000057e+01,7.000000000000000000e+01
1.800000000000000000e+02,5.000000000000000000e+01,7.214000000000000057e+01,7.000000000000000000e+01
1.810000000000000000e+02,5.000000000000000000e+01,7.214000000000000057e+01,7.000000000000000000e+01
1.820000000000000000e+02,5.000000000000000000e+01,7.214000000000000057e+01,7.000000000000000000e+01
1.830000000000000000e+02,5.000000000000000000e+01,7.214000000000000057e+01,7.000000000000000000e+01
1.840000000000000000e+02,5.000000000000000000e+01,7.229999999999999716e+01,7.000000000000000000e+01
1.850000000000000000e+02,5.000000000000000000e+01,7.243000000000000682e+01,7.000000000000000000e+01
1.860000000000000000e+02,5.000000000000000000e+01,7.245999999999999375e+01,7.000000000000000000e+01
1.870000000000000000e+02,5.000000000000000000e+01,7.245999999999999375e+01,7.000000000000000000e+01
1.880000000000000000e+02,5.000000000000000000e+01,7.245999999999999375e+01,7.000000000000000000e+01
1.890000000000000000e+02,5.000000000000000000e+01,7.245999999999999375e+01,7.000000000000000000e+01
1.900000000000000000e+02,5.000000000000000000e+01,7.248999999999999488e+01,7.000000000000000000e+01
1.910000000000000000e+02,5.000000000000000000e+01,7.248999999999999488e+01,7.000000000000000000e+01
1.920000000000000000e+02,5.000000000000000000e+01,7.271999999999999886e+01,7.000000000000000000e+01
1.930000000000000000e+02,5.000000000000000000e+01,7.278000000000000114e+01,7.000000000000000000e+01
1.940000000000000000e+02,5.000000000000000000e+01,7.278000000000000114e+01,7.000000000000000000e+01
1.950000000000000000e+02,5.000000000000000000e+01,7.278000000000000114e+01,7.000000000000000000e+01
1.960000000000000000e+02,5.000000000000000000e+01,7.281999999999999318e+01,7.000000000000000000e+01
1.970000000000000000e+02,5.000000000000000000e+01,7.310999999999999943e+01,7.000000000000000000e+01
1.980000000000000000e+02,5.000000000000000000e+01,7.306999999999999318e+01,7.000000000000000000e+01
1.990000000000000000e+02,5.000000000000000000e+01,7.310999999999999943e+01,7.000000000000000000e+01
2.000000000000000000e+02,5.000000000000000000e+01,7.310999999999999943e+01,7.000000000000000000e+01
2.010000000000000000e+02,5.000000000000000000e+01,7.310999999999999943e+01,7.000000000000000000e+01
2.020000000000000000e+02,5.000000000000000000e+01,7.310999999999999943e+01,7.000000000000000000e+01
2.030000000000000000e+02,5.000000000000000000e+01,7.317000000000000171e+01,7.000000000000000000e+01
2.040000000000000000e+02,5.000000000000000000e+01,7.332999999999999829e+01,7.000000000000000000e+01
2.050000000000000000e+02,5.000000000000000000e+01,7.340000000000000568e+01,7.000000000000000000e+01
2.060000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.070000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.080000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.090000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.100000000000000000e+02,5.000000000000000000e+01,7.345999999999999375e+01,7.000000000000000000e+01
2.110000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.120000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.130000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.140000000000000000e+02,5.000000000000000000e+01,7.343000000000000682e+01,7.000000000000000000e+01
2.150000000000000000e+02,5.000000000000000000e+01,7.356000000000000227e+01,7.000000000000000000e+01
2.160000000000000000e+02,5.000000000000000000e+01,7.375000000000000000e+01,7.000000000000000000e+01
2.170000000000000000e+02,5.000000000000000000e+01,7.375000000000000000e+01,7.000000000000000000e+01
2.180000000000000000e+02,5.000000000000000000e+01,7.375000000000000000e+01,7.000000000000000000e+01
2.190000000000000000e+02,5.000000000000000000e+01,7.375000000000000000e+01,7.000000000000000000e+01
2.200000000000000000e+02,5.000000000000000000e+01,7.375000000000000000e+01,7.000000000000000000e+01
2.210000000000000000e+02,5.000000000000000000e+01,7.384999999999999432e+01,7.000000000000000000e+01
2.220000000000000000e+02,5.000000000000000000e+01,7.387999999999999545e+01,7.000000000000000000e+01
2.230000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.240000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.250000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.260000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.270000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.280000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.290000000000000000e+02,5.000000000000000000e+01,7.414000000000000057e+01,7.000000000000000000e+01
2.300000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.310000000000000000e+02,5.000000000000000000e+01,7.409999999999999432e+01,7.000000000000000000e+01
2.320000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.330000000000000000e+02,5.000000000000000000e+01,7.414000000000000057e+01,7.000000000000000000e+01
2.340000000000000000e+02,5.000000000000000000e+01,7.409999999999999432e+01,7.000000000000000000e+01
2.350000000000000000e+02,5.000000000000000000e+01,7.414000000000000057e+01,7.000000000000000000e+01
2.360000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.370000000000000000e+02,5.000000000000000000e+01,7.406999999999999318e+01,7.000000000000000000e+01
2.380000000000000000e+02,5.000000000000000000e+01,7.409999999999999432e+01,7.000000000000000000e+01
2.390000000000000000e+02,5.000000000000000000e+01,7.420000000000000284e+01,7.000000000000000000e+01
2.400000000000000000e+02,5.000000000000000000e+01,7.439000000000000057e+01,7.000000000000000000e+01
2.410000000000000000e+02,5.000000000000000000e+01,7.439000000000000057e+01,7.000000000000000000e+01
2.420000000000000000e+02,5.000000000000000000e+01,7.439000000000000057e+01,7.000000000000000000e+01
2.430000000000000000e+02,5.000000000000000000e+01,7.439000000000000057e+01,7.000000000000000000e+01
2.440000000000000000e+02,5.000000000000000000e+01,7.443000000000000682e+01,7.000000000000000000e+01
2.450000000000000000e+02,5.000000000000000000e+01,7.451999999999999602e+01,7.000000000000000000e+01
2.460000000000000000e+02,5.000000000000000000e+01,7.456000000000000227e+01,7.000000000000000000e+01
2.470000000000000000e+02,5.000000000000000000e+01,7.471999999999999886e+01,7.000000000000000000e+01
2.480000000000000000e+02,5.000000000000000000e+01,7.471999999999999886e+01,7.000000000000000000e+01
2.490000000000000000e+02,5.000000000000000000e+01,7.471999999999999886e+01,7.000000000000000000e+01
2.500000000000000000e+02,5.000000000000000000e+01,7.471999999999999886e+01,7.000000000000000000e+01
2.510000000000000000e+02,5.000000000000000000e+01,7.471999999999999886e+01,7.000000000000000000e+01
2.520000000000000000e+02,5.000000000000000000e+01,7.471999999999999886e+01,7.000000000000000000e+01
2.530000000000000000e+02,5.000000000000000000e+01,7.481000000000000227e+01,7.000000000000000000e+01
2.540000000000000000e+02,5.000000000000000000e+01,7.484999999999999432e+01,7.000000000000000000e+01
