t,MV,PV,DV
4.700000000000000000e+01,7.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01
4.800000000000000000e+01,7.000000000000000000e+01,5.296000000000000085e+01,5.000000000000000000e+01
4.900000000000000000e+01,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
5.000000000000000000e+01,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
5.100000000000000000e+01,7.000000000000000000e+01,5.315999999999999659e+01,5.000000000000000000e+01
5.200000000000000000e+01,7.000000000000000000e+01,5.345000000000000284e+01,5.000000000000000000e+01
5.300000000000000000e+01,7.000000000000000000e+01,5.350999999999999801e+01,5.000000000000000000e+01
5.400000000000000000e+01,7.000000000000000000e+01,5.367000000000000171e+01,5.000000000000000000e+01
5.500000000000000000e+01,7.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
5.600000000000000000e+01,7.000000000000000000e+01,5.386999999999999744e+01,5.000000000000000000e+01
5.700000000000000000e+01,7.000000000000000000e+01,5.403000000000000114e+01,5.000000000000000000e+01
5.800000000000000000e+01,7.000000000000000000e+01,5.411999999999999744e+01,5.000000000000000000e+01
5.900000000000000000e+01,7.000000000000000000e+01,5.421999999999999886e+01,5.000000000000000000e+01
6.000000000000000000e+01,7.000000000000000000e+01,5.440999999999999659e+01,5.000000000000000000e+01
6.100000000000000000e+01,7.000000000000000000e+01,5.445000000000000284e+01,5.000000000000000000e+01
6.200000000000000000e+01,7.000000000000000000e+01,5.467000000000000171e+01,5.000000000000000000e+01
6.300000000000000000e+01,7.000000000000000000e+01,5.474000000000000199e+01,5.000000000000000000e+01
6.400000000000000000e+01,7.000000000000000000e+01,5.477000000000000313e+01,5.000000000000000000e+01
6.500000000000000000e+01,7.000000000000000000e+01,5.499000000000000199e+01,5.000000000000000000e+01
6.600000000000000000e+01,7.000000000000000000e+01,5.503000000000000114e+01,5.000000000000000000e+01
6.700000000000000000e+01,7.000000000000000000e+01,5.506000000000000227e+01,5.000000000000000000e+01
6.800000000000000000e+01,7.000000000000000000e+01,5.521999999999999886e+01,5.000000000000000000e+01
6.900000000000000000e+01,7.000000000000000000e+01,5.538000000000000256e+01,5.000000000000000000e+01
7.000000000000000000e+01,7.000000000000000000e+01,5.540999999999999659e+01,5.000000000000000000e+01
7.100000000000000000e+01,7.000000000000000000e+01,5.553999999999999915e+01,5.000000000000000000e+01
7.200000000000000000e+01,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
7.300000000000000000e+01,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
7.400000000000000000e+01,7.000000000000000000e+01,5.585999999999999943e+01,5.000000000000000000e+01
7.500000000000000000e+01,7.000000000000000000e+01,5.599000000000000199e+01,5.000000000000000000e+01
7.600000000000000000e+01,7.000000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01
7.700000000000000000e+01,7.000000000000000000e+01,5.618999999999999773e+01,5.000000000000000000e+01
7.800000000000000000e+01,7.000000000000000000e+01,5.632000000000000028e+01,5.000000000000000000e+01
7.900000000000000000e+01,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
8.000000000000000000e+01,7.000000000000000000e+01,5.643999999999999773e+01,5.000000000000000000e+01
8.100000000000000000e+01,7.000000000000000000e+01,5.643999999999999773e+01,5.000000000000000000e+01
8.200000000000000000e+01,7.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01
8.300000000000000000e+01,7.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01
8.400000000000000000e+01,7.000000000000000000e+01,5.670000000000000284e+01,5.000000000000000000e+01
8.500000000000000000e+01,7.000000000000000000e+01,5.696000000000000085e+01,5.000000000000000000e+01
8.600000000000000000e+01,7.000000000000000000e+01,5.702000000000000313e+01,5.000000000000000000e+01
8.700000000000000000e+01,7.000000000000000000e+01,5.706000000000000227e+01,5.000000000000000000e+01
8.800000000000000000e+01,7.000000000000000000e+01,5.725000000000000000e+01,5.000000000000000000e+01
8.900000000000000000e+01,7.000000000000000000e+01,5.731000000000000227e+01,5.000000000000000000e+01
9.000000000000000000e+01,7.000000000000000000e+01,5.731000000000000227e+01,5.000000000000000000e+01
9.100000000000000000e+01,7.000000000000000000e+01,5.757000000000000028e+01,5.000000000000000000e+01
9.200000000000000000e+01,7.000000000000000000e+01,5.764000000000000057e+01,5.000000000000000000e+01
9.300000000000000000e+01,7.000000000000000000e+01,5.764000000000000057e+01,5.000000000000000000e+01
9.400000000000000000e+01,7.000000000000000000e+01,5.767000000000000171e+01,5.000000000000000000e+01
9.500000000000000000e+01,7.000000000000000000e+01,5.772999999999999687e+01,5.000000000000000000e+01
9.600000000000000000e+01,7.000000000000000000e+01,5.777000000000000313e+01,5.000000000000000000e+01
9.700000000000000000e+01,7.000000000000000000e+01,5.796000000000000085e+01,5.000000000000000000e+01
9.800000000000000000e+01,7.000000000000000000e+01,5.796000000000000085e+01,5.000000000000000000e+01
9.900000000000000000e+01,7.000000000000000000e+01,5.799000000000000199e+01,5.000000000000000000e+01
1.000000000000000000e+02,7.000000000000000000e+01,5.799000000000000199e+01,5.000000000000000000e+01
1.010000000000000000e+02,7.000000000000000000e+01,5.821999999999999886e+01,5.000000000000000000e+01
1.020000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01
1.030000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01
1.040000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01
1.050000000000000000e+02,7.000000000000000000e+01,5.843999999999999773e+01,5.000000000000000000e+01
1.060000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01
1.070000000000000000e+02,7.000000000000000000e+01,5.864000000000000057e+01,5.000000000000000000e+01
1.080000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01
1.090000000000000000e+02,7.000000000000000000e+01,5.889000000000000057e+01,5.000000000000000000e+01
1.100000000000000000e+02,7.000000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01
1.110000000000000000e+02,7.000000000000000000e+01,5.892999999999999972e+01,5.000000000000000000e+01
1.120000000000000000e+02,7.000000000000000000e+01,5.909000000000000341e+01,5.000000000000000000e+01
1.130000000000000000e+02,7.000000000000000000e+01,5.921999999999999886e+01,5.000000000000000000e+01
1.140000000000000000e+02,7.000000000000000000e+01,5.925000000000000000e+01,5.000000000000000000e+01
1.150000000000000000e+02,7.000000000000000000e+01,5.925000000000000000e+01,5.000000000000000000e+01
1.160000000000000000e+02,7.000000000000000000e+01,5.943999999999999773e+01,5.000000000000000000e+01
1.170000000000000000e+02,7.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
1.180000000000000000e+02,7.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
1.190000000000000000e+02,7.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01
1.200000000000000000e+02,7.000000000000000000e+01,5.982999999999999829e+01,5.000000000000000000e+01
1.210000000000000000e+02,7.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01
1.220000000000000000e+02,7.000000000000000000e+01,5.989000000000000057e+01,5.000000000000000000e+01
1.230000000000000000e+02,7.000000000000000000e+01,5.992000000000000171e+01,5.000000000000000000e+01
1.240000000000000000e+02,7.000000000000000000e+01,6.002000000000000313e+01,5.000000000000000000e+01
1.250000000000000000e+02,7.000000000000000000e+01,6.009000000000000341e+01,5.000000000000000000e+01
1.260000000000000000e+02,7.000000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01
1.270000000000000000e+02,7.000000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01
1.280000000000000000e+02,7.000000000000000000e+01,6.021000000000000085e+01,5.000000000000000000e+01
1.290000000000000000e+02,7.000000000000000000e+01,6.025000000000000000e+01,5.000000000000000000e+01
1.300000000000000000e+02,7.000000000000000000e+01,6.031000000000000227e+01,5.000000000000000000e+01
1.310000000000000000e+02,7.000000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01
1.320000000000000000e+02,7.000000000000000000e+01,6.053999999999999915e+01,5.000000000000000000e+01
1.330000000000000000e+02,7.000000000000000000e+01,6.063000000000000256e+01,5.000000000000000000e+01
1.340000000000000000e+02,7.000000000000000000e+01,6.067000000000000171e+01,5.000000000000000000e+01
1.350000000000000000e+02,7.000000000000000000e+01,6.082999999999999829e+01,5.000000000000000000e+01
1.360000000000000000e+02,7.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
1.370000000000000000e+02,7.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
1.380000000000000000e+02,7.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
1.390000000000000000e+02,7.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
1.400000000000000000e+02,7.000000000000000000e+01,6.085999999999999943e+01,5.000000000000000000e+01
1.410000000000000000e+02,7.000000000000000000e+01,6.102000000000000313e+01,5.000000000000000000e+01
1.420000000000000000e+02,7.000000000000000000e+01,6.092000000000000171e+01,5.000000000000000000e+01
1.430000000000000000e+02,7.000000000000000000e+01,6.104999999999999716e+01,5.000000000000000000e+01
1.440000000000000000e+02,7.000000000000000000e+01,6.114999999999999858e+01,5.000000000000000000e+01
1.450000000000000000e+02,7.000000000000000000e+01,6.107999999999999829e+01,5.000000000000000000e+01
1.460000000000000000e+02,7.000000000000000000e+01,6.114999999999999858e+01,5.000000000000000000e+01
1.470000000000000000e+02,7.000000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01
1.480000000000000000e+02,7.000000000000000000e+01,6.114999999999999858e+01,5.000000000000000000e+01
1.490000000000000000e+02,7.000000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01
1.500000000000000000e+02,7.000000000000000000e+01,6.117999999999999972e+01,5.000000000000000000e+01
1.510000000000000000e+02,7.000000000000000000e+01,6.131000000000000227e+01,5.000000000000000000e+01
1.520000000000000000e+02,7.000000000000000000e+01,6.128000000000000114e+01,5.000000000000000000e+01
1.530000000000000000e+02,7.000000000000000000e+01,6.150000000000000000e+01,5.000000000000000000e+01
1.540000000000000000e+02,7.000000000000000000e+01,6.150000000000000000e+01,5.000000000000000000e+01
1.550000000000000000e+02,7.000000000000000000e+01,6.150000000000000000e+01,5.000000000000000000e+01
1.560000000000000000e+02,7.000000000000000000e+01,6.153999999999999915e+01,5.000000000000000000e+01
1.570000000000000000e+02,7.000000000000000000e+01,6.178999999999999915e+01,5.000000000000000000e+01
1.580000000000000000e+02,7.000000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01
1.590000000000000000e+02,7.000000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01
1.600000000000000000e+02,7.000000000000000000e+01,6.185999999999999943e+01,5.000000000000000000e+01
1.610000000000000000e+02,7.000000000000000000e+01,6.196000000000000085e+01,5.000000000000000000e+01
1.620000000000000000e+02,7.000000000000000000e+01,6.202000000000000313e+01,5.000000000000000000e+01
1.630000000000000000e+02,7.000000000000000000e+01,6.202000000000000313e+01,5.000000000000000000e+01
1.640000000000000000e+02,7.000000000000000000e+01,6.214999999999999858e+01,5.000000000000000000e+01
1.650000000000000000e+02,7.000000000000000000e+01,6.214999999999999858e+01,5.000000000000000000e+01
1.660000000000000000e+02,7.000000000000000000e+01,6.221000000000000085e+01,5.000000000000000000e+01
1.670000000000000000e+02,7.000000000000000000e+01,6.231000000000000227e+01,5.000000000000000000e+01
1.680000000000000000e+02,7.000000000000000000e+01,6.231000000000000227e+01,5.000000000000000000e+01
1.690000000000000000e+02,7.000000000000000000e+01,6.243999999999999773e+01,5.000000000000000000e+01
1.700000000000000000e+02,7.000000000000000000e+01,6.243999999999999773e+01,5.000000000000000000e+01
1.710000000000000000e+02,7.000000000000000000e+01,6.246999999999999886e+01,5.000000000000000000e+01
1.720000000000000000e+02,7.000000000000000000e+01,6.246999999999999886e+01,5.000000000000000000e+01
1.730000000000000000e+02,7.000000000000000000e+01,6.250000000000000000e+01,5.000000000000000000e+01
1.740000000000000000e+02,7.000000000000000000e+01,6.257000000000000028e+01,5.000000000000000000e+01
1.750000000000000000e+02,7.000000000000000000e+01,6.265999999999999659e+01,5.000000000000000000e+01
1.760000000000000000e+02,7.000000000000000000e+01,6.265999999999999659e+01,5.000000000000000000e+01
1.770000000000000000e+02,7.000000000000000000e+01,6.278999999999999915e+01,5.000000000000000000e+01
1.780000000000000000e+02,7.000000000000000000e+01,6.275999999999999801e+01,5.000000000000000000e+01
1.790000000000000000e+02,7.000000000000000000e+01,6.278999999999999915e+01,5.000000000000000000e+01
1.800000000000000000e+02,7.000000000000000000e+01,6.285999999999999943e+01,5.000000000000000000e+01
1.810000000000000000e+02,7.000000000000000000e+01,6.282999999999999829e+01,5.000000000000000000e+01
1.820000000000000000e+02,7.000000000000000000e+01,6.285999999999999943e+01,5.000000000000000000e+01
1.830000000000000000e+02,7.000000000000000000e+01,6.292000000000000171e+01,5.000000000000000000e+01
1.840000000000000000e+02,7.000000000000000000e+01,6.304999999999999716e+01,5.000000000000000000e+01
1.850000000000000000e+02,7.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
1.860000000000000000e+02,7.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
1.870000000000000000e+02,7.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
1.880000000000000000e+02,7.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
1.890000000000000000e+02,7.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
1.900000000000000000e+02,7.000000000000000000e+01,6.311999999999999744e+01,5.000000000000000000e+01
1.910000000000000000e+02,7.000000000000000000e+01,6.324000000000000199e+01,5.000000000000000000e+01
1.920000000000000000e+02,7.000000000000000000e+01,6.331000000000000227e+01,5.000000000000000000e+01
1.930000000000000000e+02,7.000000000000000000e+01,6.334000000000000341e+01,5.000000000000000000e+01
1.940000000000000000e+02,7.000000000000000000e+01,6.340999999999999659e+01,5.000000000000000000e+01
1.950000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
1.960000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
1.970000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
1.980000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
1.990000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.000000000000000000e+02,7.000000000000000000e+01,6.346999999999999886e+01,5.000000000000000000e+01
2.010000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.020000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.030000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.040000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.050000000000000000e+02,7.000000000000000000e+01,6.343999999999999773e+01,5.000000000000000000e+01
2.060000000000000000e+02,7.000000000000000000e+01,6.357000000000000028e+01,5.000000000000000000e+01
2.070000000000000000e+02,3.000000000000000000e+01,6.350000000000000000e+01,5.000000000000000000e+01
2.080000000000000000e+02,3.000000000000000000e+01,6.360000000000000142e+01,5.000000000000000000e+01
2.090000000000000000e+02,3.000000000000000000e+01,6.372999999999999687e+01,5.000000000000000000e+01
2.100000000000000000e+02,3.000000000000000000e+01,6.372999999999999687e+01,5.000000000000000000e+01
2.110000000000000000e+02,3.000000000000000000e+01,6.372999999999999687e+01,5.000000000000000000e+01
2.120000000000000000e+02,3.000000000000000000e+01,6.375999999999999801e+01,5.000000000000000000e+01
2.130000000000000000e+02,3.000000000000000000e+01,6.375999999999999801e+01,5.000000000000000000e+01
2.140000000000000000e+02,3.000000000000000000e+01,6.375999999999999801e+01,5.000000000000000000e+01
2.150000000000000000e+02,3.000000000000000000e+01,6.370000000000000284e+01,5.000000000000000000e+01
2.160000000000000000e+02,3.000000000000000000e+01,6.370000000000000284e+01,5.000000000000000000e+01
