t,MV,MVP,MVI,MVD,SP,PV,DV,Man,MVFF
0.000000000000000000e+00,6.000000000000000000e+01,1.131928105185247624e+01,4.868011588948067470e+01,6.030586668507113271e-04,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+01,9.220686344839026560e+01,-3.221117292168819546e+01,4.309473297928915342e-03,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+01,9.220686344839026560e+01,-3.220686356318842058e+01,1.147981576732926928e-07,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+01,9.220686344839026560e+01,-3.220686344839332094e+01,3.058057468766697447e-12,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+01,9.236533338311620867e+01,-3.236534182593754139e+01,8.442821335991455319e-06,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+01,9.279546606308660728e+01,-3.279548897954084907e+01,2.291645424491987220e-05,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+01,9.293129743570882795e+01,-3.293130467302329123e+01,7.237314463520936052e-06,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,6.000000000000000000e+01,9.293129743570882795e+01,-3.293129743590161951e+01,1.927916266040599214e-10,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,6.000000000000000000e+01,9.293129743570882795e+01,-3.293129743570883505e+01,5.135691073807068998e-15,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,6.000000000000000000e+01,9.293129743570882795e+01,-3.293129743570882795e+01,1.368074084449172721e-19,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,6.000000000000000000e+01,9.293129743570882795e+01,-3.293129743570882795e+01,3.644352188719194150e-24,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,6.000000000000000000e+01,9.293129743570882795e+01,-3.293129743570882795e+01,9.708028992282116794e-29,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,6.000000000000000000e+01,9.293129743570882795e+01,-3.293129743570882795e+01,2.586079007586607246e-33,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,6.000000000000000000e+01,9.302185168412366068e+01,-3.302185650859299670e+01,4.824469334806444049e-06,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,6.000000000000000000e+01,9.322559874305699168e+01,-3.322560959824151183e+01,1.085518452022222039e-05,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,6.000000000000000000e+01,9.322559874305699168e+01,-3.322559874334616126e+01,2.891664706970210930e-10,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,6.000000000000000000e+01,9.345198436409404508e+01,-3.345199642526738870e+01,1.206117334471737645e-05,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,6.000000000000000000e+01,9.351990005040516962e+01,-3.351990366907845953e+01,3.618673293379267232e-06,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367837842804883053e+01,8.442917732151152644e-06,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367836998535600657e+01,2.249071601172070377e-10,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367836998513110558e+01,5.991202600418920968e-15,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367836998513109847e+01,1.595970025167742419e-19,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367836998513109847e+01,4.251434129528223291e-24,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367836998513109847e+01,1.132520778754455919e-28,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367836998513109847e+01,3.016872131223466230e-33,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,6.000000000000000000e+01,9.367836998513109847e+01,-3.367836998513109847e+01,8.036512554023643631e-38,8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
